feature_id	gene_id	GSM461176	GSM461177	GSM461178	GSM461179	GSM461180	GSM461181	GSM461182
FBtr0307057	FBgn0031322	258.296	158.097	228.462	149.2978	69.8589	72.9402	170.054
FBtr0077977	FBgn0031323	0	2	0	0	0	0	1
FBtr0307096	FBgn0263080	2	0	0	12	0	1	1
FBtr0307097	FBgn0263081	4	0	2	6	0	1	4
FBtr0077973	FBgn0040723	5	1	2	6	1	1	1
FBtr0114498	FBgn0031324	0	0	0	0	0	0	0
FBtr0299796	FBgn0259229	0	0	0	0	0	0	0
FBtr0077920	FBgn0031327	605	313	338	4095	664	784	358
FBtr0077921	FBgn0041097	0	0	0	0	0	2	1
FBtr0077922	FBgn0011294	0	0	0	0	0	0	0
FBtr0305552	FBgn0031331	0	0	0	0	0	0	0
FBtr0091927	FBgn0053923	0	0	0	0	0	0	0
FBtr0091926	FBgn0053922	0	0	0	0	0	0	0
FBtr0077924	FBgn0026141	0	0	0	0	0	0	0
FBtr0077925	FBgn0026141	0	0	0	0	0	0	0
FBtr0305553	FBgn0026141	0	0	0	0	0	0	0
FBtr0077948	FBgn0031332	0	0	0	0	0	0	0
FBtr0077947	FBgn0031333	0	0	0	0	0	0	0
FBtr0077945	FBgn0051924	0	0	0	0	0	0	0
FBtr0077946	FBgn0051924	0	0	0	0	0	0	0
FBtr0077944	FBgn0031335	0	0	0	0	0	0	0
FBtr0077943	FBgn0051659	0	0	0	0	0	0	0
FBtr0301010	FBgn0051659	0	0	0	0	0	0	0
FBtr0077942	FBgn0053126	6.5	2	2.5	6	1	1.5	5.5
FBtr0329947	FBgn0053126	6.5	2	2.5	6	1	1.5	5.5
FBtr0077926	FBgn0031337	0	0	1	3	0	2	0
FBtr0077941	FBgn0002543	567	303	254.5	2482.5	423	451.5	199
FBtr0329985	FBgn0002543	567	303	254.5	2482.5	423	451.5	199
FBtr0308744	FBgn0263320	1	0	0	9	2	1	0
FBtr0308745	FBgn0263321	1	3	0	9	1	2	0
FBtr0077929	FBgn0051928	1	1	0	6	0	1	0
FBtr0077930	FBgn0053128	1	0	1	9	0	0	3
FBtr0077931	FBgn0051926	1	0	1	3	0	0	0
FBtr0077932	FBgn0051661	2	0	0	6	1	0	0
FBtr0077934	FBgn0031343	0	0	0	0	0	0	0
FBtr0077935	FBgn0031343	0	0	0	0	0	0	0
FBtr0077936	FBgn0031343	12.0611	2.01157	2.08265	18.00887	1	2	4
FBtr0077937	FBgn0031343	0	0	1.91735	0	0	0	0
FBtr0077938	FBgn0031343	0	0	0	0	0	0	0
FBtr0077939	FBgn0031343	0	0	0	0	0	0	0
FBtr0077933	FBgn0031344	287	146	153	807	140	147	225
FBtr0077919	FBgn0031345	0	0	0	3	0	0	0
FBtr0077918	FBgn0001174	0	0	0	0	0	0	0
FBtr0114554	FBgn0001174	1	0	2	3	0	0	0
FBtr0077873	FBgn0026398	0	1	0	6	0	0	0
FBtr0077874	FBgn0026397	1	0	0	0	0	0	0
FBtr0077875	FBgn0261509	0	0	20.3948	0	0	0	25.1024
FBtr0310017	FBgn0261509	41.6854	20.0058	4.97281e-05	135.214	21.7088	20.0406	8.48306
FBtr0310018	FBgn0261509	0	0	0	0	0	0	2.59263e-08
FBtr0310019	FBgn0261509	9.23131	3.99416	1.06509e-05	27.5221	4.2552	4.30955	1.99255
FBtr0310020	FBgn0261509	0	0	0	0	0	0	0
FBtr0077917	FBgn0031347	4	1	2	12	3	2	1
FBtr0077916	FBgn0051935	656	252	304	1704	230	285	415
FBtr0077876	FBgn0031351	120	36	59	513	61	55	92
FBtr0077914	FBgn0021906	1030.33	218.334	222.692	1009.954	191.914	241.769	273.224
FBtr0077915	FBgn0021906	2028.67	1369.67	1667.31	6082.04	1467.09	1524.23	2052.78
FBtr0310021	FBgn0021906	0	0	0	0	0	0	0
FBtr0307047	FBgn0086758	8731.59	2121.83	1780.74	23425.45	1432.72	1601.79	4508.39
FBtr0077877	FBgn0086758	13.9593	24.2681	0	84.7525	8.45505	0	18.3203
FBtr0303933	FBgn0086758	0	0	0	0	0	0	0
FBtr0303935	FBgn0086758	12.9416	25.0631	27.1182	37.57	17.7387	7.75483	35.6753
FBtr0303934	FBgn0086758	2915.15	293.275	184.107	7359.41	157.816	246.566	672.573
FBtr0077878	FBgn0086758	4926.35	3229.56	2713.04	3406.82	2182.27	2567.89	1733.04
FBtr0077881	FBgn0011570	3433.43	1289.7	1376.65	7265.5	1275.93	1494.19	1985.79
FBtr0331630	FBgn0011570	427.573	226.3	184.347	2484.498	180.073	208.805	630.206
FBtr0077912	FBgn0031356	1639	744	884	4746	900	996	1790
FBtr0077882	FBgn0031357	406.067	0	0	1053.342	0	0	0
FBtr0333542	FBgn0031357	0	144	200.84	0.849093	173.632	217.783	334.39
FBtr0077911	FBgn0086698	489.943	953.417	829.62	2898.14	458.315	859.045	963.558
FBtr0333545	FBgn0086698	1737.03	6.15436	7.20925	6284.72	504.184	307.227	2022.06
FBtr0333544	FBgn0086698	0	0	0	0	0	0	0
FBtr0305618	FBgn0031359	841.513	225.623	125.965	1208.576	101.161	113.159	364.45
FBtr0306167	FBgn0031359	59.0305	0	38.3525	352.359	18.5325	25.7637	23.4974
FBtr0077910	FBgn0031359	304.457	301.377	366.682	332.064	158.306	201.077	420.052
FBtr0077906	FBgn0000579	159.722	99.4771	103.738	2811.854	109.553	111.17	315.319
FBtr0077905	FBgn0000579	69.3761	3.04269e-08	0	0	51.3746	74.4769	36.1809
FBtr0077907	FBgn0000579	469.264	215.512	165.058	768.628	23.1456	70.3427	314.206
FBtr0077908	FBgn0000579	83.2105	0.000263411	4.62112e-07	0	65.2366	172.422	17.9308
FBtr0077909	FBgn0000579	8970.54	4541.2	4847.53	31813.5	7046.19	7903.99	7009.73
FBtr0302115	FBgn0000579	27.0883	11.3366	11.3427	238.4325	25.3736	11.3409	34.9247
FBtr0077883	FBgn0260648	385.797	126.472	209.331	1021.563	184.126	195.253	254.706
FBtr0077884	FBgn0031360	634	333	442	2463	455	583	822
FBtr0333543	FBgn0031361	9.74766	4.25088	0	73.2477	4.27137	0	4.73364
FBtr0077904	FBgn0031361	198.252	51.7491	66	379.752	61.7286	80	117.266
FBtr0077885	FBgn0264494	37.8168	13.2658	120.108	63.4676	75.2772	78.9662	94.054
FBtr0077886	FBgn0264494	294.183	176.734	53.8924	1118.533	107.723	191.034	158.946
FBtr0077903	FBgn0027597	483	198	247	2196	368	431	396
FBtr0077887	FBgn0031364	3	1	0	3	0	0	1
FBtr0077902	FBgn0041249	0	0	1	3	0	0	0
FBtr0077901	FBgn0031365	8	0	2	12	1	0	3
FBtr0077888	FBgn0045497	0	0	0	0	0	0	0
FBtr0310114	FBgn0045498	0	0	0	0	0	0	0
FBtr0077899	FBgn0045499	0	0	0	0	0	0	0
FBtr0100188	FBgn0045500	0	0	0	0	0	0	0
FBtr0077897	FBgn0045501	0	0	0	0	0	0	0
FBtr0077896	FBgn0051933	0	0	0	0	0	0	0
FBtr0303377	FBgn0051664	2	0	1	0	1	0	2
FBtr0077894	FBgn0031367	0	0	0	0	0	0	0
FBtr0089786	FBgn0051665	0.115693	0	0	0.313637	0	0	0
FBtr0089787	FBgn0051665	0	0	0	0	0	0	0
FBtr0304911	FBgn0051665	0.884307	0	0	2.686363	0	0	0
FBtr0077893	FBgn0051663	0	0	0	0	0	0	0
FBtr0304597	FBgn0051663	8	3	3	69	13	7	1
FBtr0077891	FBgn0031372	0	0	0	0	0	0	0
FBtr0077892	FBgn0031373	0	0	0	0	0	0	0
FBtr0077811	FBgn0031374	0	0	0	0.0714373	0	0	0
FBtr0113012	FBgn0031374	1212.68	591.474	502.907	3550.26	601.804	610.706	1148.73
FBtr0333007	FBgn0031374	1.62784e-08	0.00461821	0.0643092	0.990121	3.81612e-08	0.000172234	0.000242437
FBtr0113011	FBgn0031374	330.327	183.949	97.7071	238.1125	11.6957	9.92036	414.399
FBtr0309828	FBgn0031374	1349.57	832.935	771.643	1000.608	271.108	343.726	1561.33
FBtr0333006	FBgn0031374	104.773	59.231	27.5574	198.8459	1.36858e-06	0.304709	20.0717
FBtr0110883	FBgn0031374	9.95336	12.4366	21.7854	58.5655	56.8329	36.7229	43.2559
FBtr0110882	FBgn0031374	266.701	15.9698	68.3351	904.551	60.5595	74.6194	78.2084
FBtr0333008	FBgn0040719	0	0	0	0	0	0	0
FBtr0077871	FBgn0040719	1	0	0	0	0	0	0
FBtr0307516	FBgn0053673	1	0	1	0	0	0	0
FBtr0330200	FBgn0031375	0	0	0	0	0	0	0
FBtr0077870	FBgn0031375	0.333333	0	0	0	0	0	0
FBtr0330201	FBgn0031375	0.333333	0	0	0	0	0	0
FBtr0330202	FBgn0031375	0.333333	0	0	0	0	0	0
FBtr0077813	FBgn0031376	1554	652	801	4332	706	897	1619
FBtr0077869	FBgn0031377	984	478	481	2259	478	560	693
FBtr0077814	FBgn0031378	207	63	92	600	96	107	148
FBtr0077815	FBgn0031379	1694	617	779	4362	762	922	1392
FBtr0077867	FBgn0001125	3030.19	1538.84	1730.6	7813.49	1559.7	1842.73	3062.51
FBtr0100359	FBgn0001125	28.3924	13.1627	9.40005	120.4136	9.30418	11.2729	28.3925
FBtr0077868	FBgn0001125	32.4142	0	0	1.102747	0	0	9.09555
FBtr0077816	FBgn0031381	4218	2120	2862	16431	2735	3173	4738
FBtr0100503	FBgn0043539	1	0	0	3	0	0	1
FBtr0309285	FBgn0053543	3	2	2	0	1	2	1
FBtr0077863	FBgn0040718	1	0	1	3	0	0	0
FBtr0077817	FBgn0040717	0	1	0	0	2	2	0
FBtr0301068	FBgn0031384	21.8791	35.6854	0	0.712977	0.12189	0	0
FBtr0330672	FBgn0031384	70.1132	0	54.968	425.287	89.8604	69	108
FBtr0330671	FBgn0031384	0	0	0	0	0	0	0
FBtr0301067	FBgn0031384	0	0	0	0	0	0	0
FBtr0301066	FBgn0031384	29.0077	3.31456	0.0319815	0	0.0176758	0	0
FBtr0299676	FBgn0259192	6	2	1	3	0	2	3
FBtr0299675	FBgn0259230	3	0	1	0	0	1	1
FBtr0077822	FBgn0003557	4429.08	1903.71	1961	10388.49	1622	1743.73	3137.85
FBtr0077823	FBgn0003557	100.35	57.6261	0	114.4978	0	30.2702	80.1534
FBtr0077824	FBgn0003557	39.5723	25.6592	0	0	0	0	0
FBtr0077825	FBgn0028952	39.3585	16.9095	0	154.6096	28.4437	27.8225	26.7977
FBtr0310547	FBgn0028952	96.6415	15.0905	47	277.3904	23.5563	26.1775	49.2023
FBtr0077826	FBgn0026396	10	5	0	6	2	0	4
FBtr0300671	FBgn0053516	1434.46	571.12	540.345	2166.63	357.849	381.671	914
FBtr0077827	FBgn0031388	8	4	8	15	0	1	9
FBtr0077854	FBgn0031389	3294	1069	1434	10101	985	1026	3645
FBtr0077828	FBgn0004507	563.273	49.0031	61.3831	5495.46	110.42	195.71	342.298
FBtr0100485	FBgn0004507	1671.73	813.997	905.617	3735.54	1687.58	1919.29	764.702
FBtr0077853	FBgn0031390	1554.01	722.772	962.033	5183.82	720.506	878.957	1194.8
FBtr0301660	FBgn0031390	2090.99	938.228	755.967	5484.18	995.494	959.043	1744.2
FBtr0077852	FBgn0031391	404	114	131	1275	184	168	286
FBtr0077829	FBgn0027509	2460	1030	1121	8244	1290	1283	2047
FBtr0077830	FBgn0031392	1396.98	459.727	444.93	3290.05	266.201	254.253	1021.61
FBtr0330657	FBgn0031392	0	0	0	0	0	0	0
FBtr0077831	FBgn0031392	45.0185	71.2731	112.07	720.957	326.799	409.747	99.3864
FBtr0077832	FBgn0031393	4.95074	1.12188	0	23.90958	2.36269	1.10594	8.90237
FBtr0077850	FBgn0000097	930.43	0	0	6825.61	0	0	447.733
FBtr0330658	FBgn0000097	102.816	73.2007	95.4244	323.908	47.4863	38.8905	329.243
FBtr0077851	FBgn0000097	1035.62	680.317	630.685	3444.99	599.703	663.404	863.165
FBtr0330659	FBgn0000097	655.12	140.297	104.886	862.99	122.881	204.353	150.577
FBtr0330660	FBgn0000097	2313.07	1212.06	1040.01	3086.59	1303.57	1331.25	1324.38
FBtr0330684	FBgn0264082	2	0	2	15	2	1	1
FBtr0077848	FBgn0031395	770.857	287.919	287.087	2390.236	350.33	463.46	528.79
FBtr0077849	FBgn0031395	0	0	0	0	0	0	0
FBtr0308189	FBgn0031395	0	0	0	0	0	0	0
FBtr0330664	FBgn0031395	57.1432	52.0809	60.9126	450.764	67.6695	43.5401	132.21
FBtr0330663	FBgn0085201	1	0	0	0	1	0	0
FBtr0112363	FBgn0085201	0	0	0	5.38318e-07	0	0	0
FBtr0308188	FBgn0085201	0	0	0	3	0	2	0
FBtr0331650	FBgn0085201	0	0	0	0	0	0	0
FBtr0307523	FBgn0051668	34	18	20	171	18	25	39
FBtr0307522	FBgn0053124	49	22	28	180	30	26	58
FBtr0077845	FBgn0031397	0	0	0	20.91128	0	0	13.7688
FBtr0331649	FBgn0031397	29	19	21	57.0887	7	11	20.2312
FBtr0077844	FBgn0010288	0	13.4038	6.74304	68.3289	0	0	44.2895
FBtr0303459	FBgn0010288	1960	786.596	939.257	6261.66	870	1234	1499.71
FBtr0330676	FBgn0010288	0	0	0	0	0	0	0
FBtr0112365	FBgn0085203	118.291	15	35.0222	304.986	20.6233	25	62.5587
FBtr0077843	FBgn0031398	164.56	1.32218	67.9778	448.014	61.3767	90	108.441
FBtr0330675	FBgn0031398	14.1492	44.6778	0	0	0	0	0
FBtr0077842	FBgn0040715	130	53	67.5	393	51.5	68	113
FBtr0299970	FBgn0259717	130	53	67.5	393	51.5	68	113
FBtr0077835	FBgn0031399	1198	517	550	2649	460	574	956
FBtr0077836	FBgn0031401	659.333	161.939	175.945	3141.76	270.45	377.051	466.774
FBtr0077837	FBgn0031401	41.3133	12.968	65.0284	578.892	0	12.9404	135.904
FBtr0077838	FBgn0031401	0	28.9815	0	0	29.0433	0	28.5351
FBtr0077839	FBgn0031401	709.353	295.112	328.027	557.347	295.507	331.009	323.788
FBtr0077841	FBgn0031403	14.6738	0	4.07285	57.1746	2.91436	2.79017	15.6703
FBtr0113015	FBgn0031403	216.969	51	62.7726	835.366	72.5742	81.5628	153.941
FBtr0100673	FBgn0010704	3.60678	181.876	0.375721	8.35356	0.342543	0.493706	413.937
FBtr0077840	FBgn0010704	1228.27	36.0019	174.084	3930.79	226.594	228.801	268.415
FBtr0100674	FBgn0010704	3255.48	1025.12	1366.7	8443.32	1248.57	1494.35	2148.04
FBtr0329964	FBgn0262126	512.694	91.4037	91.5334	3894	152.491	111.6	779.551
FBtr0077810	FBgn0262126	2661.15	1162.8	1256.73	5941.5	1287.75	1411.7	1816.72
FBtr0329965	FBgn0262126	2661.15	1162.8	1256.73	5941.5	1287.75	1411.7	1816.72
FBtr0077809	FBgn0051679	0	1	0	3	0	0	1
FBtr0077808	FBgn0052463	0	1	0	0	0	0	0
FBtr0077807	FBgn0051682	0	0	0	0	0	1	0
FBtr0077751	FBgn0031405	218	105	122	495	88	98	319
FBtr0077752	FBgn0051686	4	2	4	27	3	4	11
FBtr0077806	FBgn0011832	0	0	0	0	0	0	0
FBtr0077805	FBgn0042186	0	0	0	0	0	0	1
FBtr0077753	FBgn0042187	0	0	0	0	0	0	0
FBtr0077804	FBgn0031406	0	0	0	0	0	0	0
FBtr0077754	FBgn0031407	0	0	0	0	0	0	0
FBtr0077755	FBgn0031407	0	0	0	0	0	0	0
FBtr0302372	FBgn0054049	0	0	0	0	0	0	0
FBtr0077803	FBgn0250841	0	0	0	0	0	0	0
FBtr0077756	FBgn0031409	0	0	1	0	2	0	1
FBtr0077802	FBgn0051681	0	0	0	0	0	1	0
FBtr0302458	FBgn0261523	0	0	1	0	0	0	0
FBtr0077801	FBgn0031410	1	0	0	3	0	0	0
FBtr0331451	FBgn0028570	0	0	0	0	0	0	0
FBtr0077800	FBgn0028570	0	0	0	0	0	0	0
FBtr0303208	FBgn0051949	0	0	0	0	0	0	0
FBtr0077757	FBgn0051949	0	0	0	3	0	0	0
FBtr0077758	FBgn0031412	3	0	3	40.1581	6	8.45813	3
FBtr0100648	FBgn0031413	1.65179e-06	44.1526	58.6218	390.176	29.2666	84.5419	44.4066
FBtr0333226	FBgn0031413	49.6551	2.23638	0	0	10.6823	0	42.2764
FBtr0077799	FBgn0031413	109.345	21.5044	0.378194	37.1734	46.9195	1.06202e-05	42.317
FBtr0114370	FBgn0031414	0	0	10.6949	130.3321	10.6925	0	10.8198
FBtr0330694	FBgn0031414	39	26.1067	6.30509	35.1603	19.4391	29	12.1802
FBtr0077796	FBgn0014010	99.0976	47.675	47.0708	193.3328	39.7472	6.60999	105.999
FBtr0077797	FBgn0014010	535.697	156.006	160.782	3771.19	131.159	170.887	509.923
FBtr0077793	FBgn0014010	127.991	50.1995	75.0108	364.293	8.93899	39.845	119.714
FBtr0077794	FBgn0014010	2770.17	796.336	714.818	3321.94	786.619	875.222	803.426
FBtr0330669	FBgn0014010	92.3201	11.8308	11.6471	155.7772	49.5014	20.5357	61.3596
FBtr0077795	FBgn0014010	1544.74	511.2	579.26	3235.4	373.355	659.038	986.597
FBtr0330668	FBgn0014010	360.913	86.742	233.754	1491.274	118.932	75.3107	293.125
FBtr0077798	FBgn0014010	287.988	86.6781	116.804	1117.75	71.4462	85.3703	338.763
FBtr0330670	FBgn0014010	98.0792	10.3327	32.8534	134.0376	11.3011	30.1816	66.0933
FBtr0077762	FBgn0261647	923.92	206.752	316.242	2408.277	233.556	183.854	528.59
FBtr0077763	FBgn0261647	15.6938	224.772	227.356	234.304	277.346	228.559	0.208759
FBtr0330665	FBgn0261647	428.922	144.482	35.8711	777.713	74.0151	49.177	164.862
FBtr0330666	FBgn0261647	313.464	106.994	29.5315	131.7049	0.0827174	135.409	285.339
FBtr0077792	FBgn0031417	5.98938	2.99822	2.99745	5.99248	1.99888	2.99755	1.99598
FBtr0330667	FBgn0031417	0.0106196	0.00178485	0.00254955	0.00751975	0.00112038	0.00245243	0.00401704
FBtr0077791	FBgn0031418	261.689	179.9	110.284	566.489	90.4159	123.154	389.601
FBtr0331441	FBgn0031418	72.1344	26.9685	18.7197	468.924	27.1126	45.1696	79.8492
FBtr0303027	FBgn0031418	1472.18	713.131	929.996	2918.588	740.472	980.676	1092.55
FBtr0077764	FBgn0031419	56	19	22	150	19	13	37
FBtr0077765	FBgn0031420	0	14.4567	0	0.00994307	0.000858021	0	43.3776
FBtr0331438	FBgn0031420	773.952	219.512	264.45	1592.428	238.362	410.356	577.268
FBtr0077766	FBgn0031420	7.77981e-08	180.031	139.887	174.2739	141.49	38.423	0.000267161
FBtr0331437	FBgn0031420	68.0484	0	15.6623	201.2885	16.1467	24.2215	16.3544
FBtr0077767	FBgn0264672	86.9048	153	160.888	522.001	211.989	222.405	199.444
FBtr0330685	FBgn0264672	282.095	0.000154841	8.1115	638.999	0.0109324	37.5948	103.556
FBtr0077768	FBgn0031422	50	32	30	276	25	37	90
FBtr0077790	FBgn0031423	0	0	0	0	0	0	0
FBtr0331439	FBgn0031423	0	0	0	0	0	0	0
FBtr0331440	FBgn0031423	0	0	0	0	0	0	0
FBtr0330686	FBgn0264081	0	0	0	0	0	0	0
FBtr0331202	FBgn0031424	0	0	0	0	0	0	0
FBtr0077769	FBgn0031424	0	0	0	0	0	0	1
FBtr0307078	FBgn0031424	0	0	0	0	0	0	0
FBtr0307079	FBgn0031426	2	0	0	3	0	1	1
FBtr0077787	FBgn0051948	0	0	0	0	0	0	0
FBtr0077788	FBgn0051948	0	0	0	0	0	0	0
FBtr0112752	FBgn0085477	0	0	0	0	0	0	0
FBtr0112751	FBgn0085476	0	0	0	0	0	0	0
FBtr0331203	FBgn0085476	2	0	0	0	0	1	0
FBtr0077770	FBgn0031428	96	40	37	369	39	64	78
FBtr0077771	FBgn0000490	159.561	75.0976	64.4831	927.629	108.742	116.294	43.526
FBtr0077772	FBgn0000490	32.0389	0	0	102.81	39.2171	56.823	20.9684
FBtr0077773	FBgn0000490	23.7	3.4954	5.25122	50.2802	13.5457	8.44134	13.9858
FBtr0077774	FBgn0000490	23.7	3.4954	5.25122	50.2802	13.5457	8.44134	13.9858
FBtr0077775	FBgn0000490	0	15.7298	0	0	8.94926	0	9.53393
FBtr0310007	FBgn0000490	0	4.18175	18.0145	0	0	4.24088e-07	0
FBtr0077784	FBgn0031429	18	3	4	30	5	6	7
FBtr0077782	FBgn0015816	1313	573	664	3482.05	689	819	986
FBtr0077783	FBgn0015816	0	0	0	0	0	0	0
FBtr0290207	FBgn0015816	0	0	0	0	0	0	0
FBtr0290208	FBgn0015816	1.51343e-08	0	0	354.946	0	0	9.34715e-08
FBtr0077777	FBgn0011818	93.5	32.348	39.8947	709.488	47.3459	37.2685	141.499
FBtr0077780	FBgn0011818	93.5	32.348	39.8947	709.488	47.3459	37.2685	141.499
FBtr0077778	FBgn0011818	211.951	53.7546	22.4572	339.183	21.6087	45.7152	127.818
FBtr0077779	FBgn0011818	495.049	266.549	298.753	785.842	283.699	344.748	334.184
FBtr0077781	FBgn0031430	0	0	0	0	0	0	0
FBtr0077750	FBgn0031431	0	0	0	0	0	0	0
FBtr0077749	FBgn0031432	9	2	4	21	3	5	3
FBtr0077748	FBgn0041337	1	1	2	0	2	0	1
FBtr0077747	FBgn0026778	81	31.5	35.5	228	34	33	63.5
FBtr0112512	FBgn0085343	81	31.5	35.5	228	34	33	63.5
FBtr0077746	FBgn0031434	57	21	34	144	21	34	29
FBtr0077693	FBgn0031435	55	14	22	105	33	33	35
FBtr0273393	FBgn0031436	854.145	339.517	454.629	2109.527	382.801	580.387	664.414
FBtr0077745	FBgn0031436	27.8546	26.4826	8.37137	263.4727	78.199	31.6126	53.5863
FBtr0077694	FBgn0031437	1582	596	664	3792	633	811	1083
FBtr0077744	FBgn0026479	2420	1156	1274	7365	1393	1603	2047
FBtr0113016	FBgn0250835	1	0	0	0	1	0	0
FBtr0114513	FBgn0031440	0	0	0	0	0	0	0
FBtr0308746	FBgn0263322	1	0	0	0	0	0	0
FBtr0077743	FBgn0031441	0	0	0	0	0	0	0
FBtr0332512	FBgn0264433	0	0	0	0	0	0	0
FBtr0302456	FBgn0053125	0	0	0	0	0	0	0
FBtr0332514	FBgn0053125	0	0	0	0	0	0	0
FBtr0077697	FBgn0031442	0	0	0	0	0	0	0
FBtr0077698	FBgn0026395	0	0	0	0	0	0	0
FBtr0332513	FBgn0031443	0	0	0	0	0	0	0
FBtr0077699	FBgn0031443	0	0	0	0	0	0	0
FBtr0077700	FBgn0031444	0	0	0	0	0	0	0
FBtr0273435	FBgn0041248	0	0	0	0	0	0	0
FBtr0077702	FBgn0041248	0	0	0	0	0	0	0
FBtr0301681	FBgn0051690	0	0	0	0	0	0	0
FBtr0301682	FBgn0051690	1	1	0	6	2	1	1
FBtr0300986	FBgn0031446	1	1	0	0	1	0	2
FBtr0077705	FBgn0031449	115.961	98.1654	65.8107	1055.105	0	115.328	226.644
FBtr0077706	FBgn0031449	529.776	243.49	143.176	618.459	71.479	72.1998	353.152
FBtr0077707	FBgn0031449	0	0.41438	55.3368	79.7136	0	0	110.491
FBtr0077708	FBgn0031449	1042.26	372.931	488.677	751.723	350.521	329.472	629.714
FBtr0089751	FBgn0031450	1317.87	571.132	683.656	273.9889	446.402	573.34	885.147
FBtr0089750	FBgn0031450	976.968	511.186	396.438	5330.48	622.302	767.007	943.762
FBtr0330715	FBgn0031450	38.5746	0	12.7927	267.8579	0	0	64.8365
FBtr0299871	FBgn0031450	4.58464	1.68155	2.11357	22.6677	0	2.08946	2.25499
FBtr0089749	FBgn0031450	9.52446e-06	2.24086e-05	0	0	45.2961	27.5636	1.69727e-05
FBtr0077740	FBgn0031451	0.000979595	7.01124e-05	0.000219488	0.002520415	0	15	0.000782635
FBtr0330719	FBgn0031451	18.999	5.99993	10.9998	83.9975	15	0	11.9992
FBtr0077712	FBgn0031452	1119.32	326	377.161	2445.826	287.832	364	464.546
FBtr0330718	FBgn0250906	44.7029	22.7748	0.00041785	360.48	161.562	0.00207876	0
FBtr0330717	FBgn0250906	42.6576	22.2025	98.0147	0.002232222	0.00331614	0.000478425	0
FBtr0330716	FBgn0250906	152.453	48.7006	0.0164734	536.16	0.764762	173.254	168.59
FBtr0077739	FBgn0250906	2630.86	1397.32	1633.81	12176.53	2321.84	2691.74	2436.86
FBtr0307080	FBgn0031453	455.823	133.336	164.686	3027.93	181.649	209.725	299.649
FBtr0077713	FBgn0031453	693.146	87.5335	60.9188	0	181.746	48.1952	0
FBtr0077714	FBgn0031453	1999.03	918.13	1004.4	10511.07	896.605	1096.08	1672.35
FBtr0100383	FBgn0031454	180.5	93	112.5	574.5	101.5	128	159
FBtr0077737	FBgn0031455	180.5	93	112.5	574.5	101.5	128	159
FBtr0077715	FBgn0031456	692	307	349	1944	347	404	533
FBtr0077736	FBgn0031457	744	307	320	2025	352	456	498
FBtr0077716	FBgn0031458	899	363	507	2904	483	556	873
FBtr0077735	FBgn0026324	324.667	114.857	188.862	1121.145	168.765	187.389	346.134
FBtr0077717	FBgn0028398	629.333	231.143	255.138	1164.855	235.235	290.611	448.866
FBtr0077731	FBgn0019830	1.47476e-08	0	46.641	0.000313359	0	0	2.7597e-08
FBtr0077732	FBgn0019830	3.83265e-05	1.75033e-06	4.08326e-06	1.253655	1.64475e-06	5.01919e-06	5.92078e-05
FBtr0077733	FBgn0019830	0.00744783	0.000740898	0.00130074	325.294	0.000734669	0.00163217	0.0101242
FBtr0077734	FBgn0019830	730.993	400.999	378.358	1986.452	446.999	496.998	752.99
FBtr0077718	FBgn0031459	519.314	213.584	203.981	2235.454	293.834	385.917	456.533
FBtr0077719	FBgn0031459	1614.69	474.416	694.019	3977.55	823.166	845.083	1123.47
FBtr0077730	FBgn0031460	56	31	35	252	55	52	51
FBtr0077728	FBgn0004242	0	0	0	9.48046	0	0	0
FBtr0332218	FBgn0004242	0	0	0	0	0	0	0
FBtr0077726	FBgn0004242	0	2.48229	0	0	0	0	0
FBtr0077727	FBgn0004242	0	0	0	0	0	0	0
FBtr0332219	FBgn0004242	0	0	0	0	0	0	0
FBtr0332220	FBgn0004242	54	1.51771	4	305.661	3	3	6
FBtr0077720	FBgn0031461	69.5267	51.2357	148.524	0	91.3762	199.12	102.539
FBtr0077721	FBgn0031461	635.473	239.764	170.476	2868	410.624	296.88	319.461
FBtr0077722	FBgn0031462	0	0	1	3	0	0	0
FBtr0113017	FBgn0031463	1	0	0	0	0	0	0
FBtr0300382	FBgn0031464	46	26	24	69	11	11	34
FBtr0077723	FBgn0031465	3	2	1	3	2	0	1
FBtr0077691	FBgn0031466	0	0	0	0	2	0	1
FBtr0077692	FBgn0031466	1	3	0	3	0	2	0
FBtr0077618	FBgn0031467	5	1	5	15	4	4	3
FBtr0077619	FBgn0031468	10	5	2	9	1	4	0
FBtr0273251	FBgn0031469	4	0	1	9	0	2	2
FBtr0077689	FBgn0031470	236	78	119	654	110	118	300
FBtr0300356	FBgn0031471	48	22	31	111	16	23	66
FBtr0077620	FBgn0031472	0	0	0	0	0	0	0
FBtr0077686	FBgn0031473	0.000510873	0	2	0	3.03329e-05	0.000156092	0.000158139
FBtr0077687	FBgn0031473	3.99949	0	0	9	0.99997	2.99984	0.999842
FBtr0077623	FBgn0015521	282.039	73.7128	101.373	1494.585	75.9375	76.9587	243.406
FBtr0077621	FBgn0015521	8711.72	1701.15	3682.82	26154.98	3924.98	2367.92	6443.77
FBtr0273293	FBgn0015521	20997.2	7800.14	10400.8	35242.4	7087.08	10142.1	11710.8
FBtr0077625	FBgn0031474	509.37	323.43	245.873	1090.661	39.8698	202.099	188.82
FBtr0077626	FBgn0031474	2771.43	1280.89	1358.1	9923.95	1549.19	1613.69	3200.69
